rank,clade,n,intra_avg_euclidean,intra_median_euclidean,intra_std_euclidean,intra_min_euclidean,intra_max_euclidean,intra_avg_shared_proteins,intra_median_shared_proteins,intra_std_shared_proteins,intra_min_shared_proteins,intra_max_shared_proteins
Genus,Kelleziovirus,2,3.87,3.87,0.0,3.87,3.87,0.66,0.66,0.0,0.66,0.66
Genus,Bippervirus,2,8.25,8.25,0.0,8.25,8.25,0.41,0.41,0.0,0.41,0.41
Genus,Samwavirus,5,4.9,4.85,0.39,4.36,5.48,0.59,0.59,0.05,0.53,0.69
Genus,Barbavirus,5,7.17,7.55,1.06,4.9,8.19,0.62,0.59,0.1,0.5,0.83
Genus,Laroyevirus,4,5.7,5.77,0.8,4.47,6.71,0.65,0.63,0.11,0.51,0.81
Genus,Cbastvirus,4,8.57,8.89,0.74,7.0,9.22,0.19,0.15,0.07,0.15,0.35
Genus,Jimmervirus,2,5.66,5.66,0.0,5.66,5.66,0.67,0.67,0.0,0.67,0.67
Genus,Abouovirus,2,5.2,5.2,0.0,5.2,5.2,0.67,0.67,0.0,0.67,0.67
Genus,Plateaulakevirus_1,3,10.22,10.68,1.46,8.25,11.75,0.59,0.61,0.04,0.54,0.62
Genus,Corndogvirus,4,6.71,6.7,0.56,6.08,7.68,0.61,0.61,0.07,0.49,0.68
Genus,Ravarandavirus_1,2,7.55,7.55,0.0,7.55,7.55,0.64,0.64,0.0,0.64,0.64
Genus,Schmidvirus_1,2,3.61,3.61,0.0,3.61,3.61,0.48,0.48,0.0,0.48,0.48
Genus,Emdodecavirus,3,11.67,11.58,0.63,10.95,12.49,0.56,0.58,0.06,0.48,0.63
Genus,Aurunvirus,3,12.54,12.49,0.33,12.17,12.96,0.13,0.13,0.02,0.1,0.14
Genus,Anamdongvirus,3,7.62,7.62,0.11,7.48,7.75,0.19,0.19,0.01,0.17,0.19
Genus,Fipvunavirus,2,4.36,4.36,0.0,4.36,4.36,0.63,0.63,0.0,0.63,0.63
Genus,Incheonvirus,2,4.0,4.0,0.0,4.0,4.0,0.65,0.65,0.0,0.65,0.65
Genus,Sextaecvirus,2,7.42,7.42,0.0,7.42,7.42,0.57,0.57,0.0,0.57,0.57
Genus,Saundersvirus,2,7.28,7.28,0.0,7.28,7.28,0.18,0.18,0.0,0.18,0.18
Genus,Marvinvirus,2,5.57,5.57,0.0,5.57,5.57,0.57,0.57,0.0,0.57,0.57
Genus,Ronaldovirus,2,3.61,3.61,0.0,3.61,3.61,0.8,0.8,0.0,0.8,0.8
Genus,Korravirus_1,19,5.11,5.2,0.66,3.0,6.4,0.63,0.62,0.08,0.51,0.87
Genus,Korravirus_2,3,4.76,4.8,0.13,4.58,4.9,0.66,0.67,0.01,0.65,0.67
Genus,Archimedesvirus,2,5.92,5.92,0.0,5.92,5.92,0.4,0.4,0.0,0.4,0.4
Genus,Fernvirus_1,16,5.62,5.74,0.71,3.87,6.93,0.56,0.54,0.08,0.44,0.78
Genus,Skatevirus_2,2,6.71,6.71,0.0,6.71,6.71,0.49,0.49,0.0,0.49,0.49
Genus,Caminolopintovirus,2,7.07,7.07,0.0,7.07,7.07,0.47,0.47,0.0,0.47,0.47
Genus,Skatevirus_1,7,6.32,6.24,0.34,5.74,7.14,0.56,0.56,0.04,0.47,0.65
Genus,Deseoctovirus,2,5.83,5.83,0.0,5.83,5.83,0.55,0.55,0.0,0.55,0.55
Genus,Buchananvirus,2,7.21,7.21,0.0,7.21,7.21,0.44,0.44,0.0,0.44,0.44
Genus,Rerduovirus,5,4.68,4.69,0.85,3.0,6.0,0.67,0.67,0.09,0.54,0.85
Genus,Pukovnikvirus,4,5.87,6.0,0.4,5.1,6.32,0.62,0.61,0.04,0.58,0.7
Genus,Fromanvirus_2,3,5.7,6.08,0.89,4.47,6.56,0.62,0.58,0.09,0.54,0.75
Genus,Anthonyvirus,2,7.0,7.0,0.0,7.0,7.0,0.42,0.42,0.0,0.42,0.42
Genus,Refugevirus,3,6.27,6.16,0.21,6.08,6.56,0.56,0.55,0.02,0.54,0.58
Genus,Fromanvirus_4,3,6.24,6.93,1.02,4.8,7.0,0.58,0.52,0.1,0.49,0.72
Genus,Gladiatorvirus,10,6.37,6.4,0.67,4.58,7.62,0.62,0.62,0.07,0.5,0.78
Genus,Fromanvirus_7,2,6.63,6.63,0.0,6.63,6.63,0.54,0.54,0.0,0.54,0.54
Genus,Turbidovirus,13,6.66,6.78,0.66,4.12,8.06,0.57,0.56,0.07,0.41,0.8
Genus,Eagleeyevirus,2,6.71,6.71,0.0,6.71,6.71,0.52,0.52,0.0,0.52,0.52
Genus,Luchadorvirus,3,5.62,5.83,0.61,4.8,6.24,0.68,0.65,0.08,0.61,0.79
Genus,Benedictvirus,15,5.88,6.0,0.67,3.61,6.93,0.61,0.6,0.07,0.5,0.83
Genus,Fromanvirus_6,2,4.69,4.69,0.0,4.69,4.69,0.7,0.7,0.0,0.7,0.7
Genus,Backyardiganvirus,16,5.89,5.96,0.57,4.12,7.0,0.63,0.62,0.06,0.49,0.8
Genus,Veracruzvirus_1,6,6.17,6.0,0.38,5.66,7.07,0.58,0.59,0.05,0.47,0.65
Genus,Veracruzvirus_2,2,5.66,5.66,0.0,5.66,5.66,0.61,0.61,0.0,0.61,0.61
Genus,Timshelvirus_1,3,4.31,4.36,0.24,4.0,4.58,0.77,0.77,0.02,0.74,0.8
Genus,Kimonavirus,2,6.4,6.4,0.0,6.4,6.4,0.5,0.5,0.0,0.5,0.5
Genus,Fromanvirus_3,3,5.1,5.1,0.08,5.0,5.2,0.69,0.69,0.01,0.69,0.7
Genus,Microwolfvirus_1,6,4.96,5.2,0.77,3.46,6.08,0.72,0.69,0.07,0.61,0.87
Genus,Soupsvirus,3,5.39,5.66,0.58,4.58,5.92,0.68,0.65,0.06,0.63,0.77
Genus,Gamtrevirus,4,6.69,6.63,0.52,6.08,7.55,0.4,0.4,0.05,0.3,0.46
Genus,Montyvirus,11,6.58,6.48,0.9,4.58,8.31,0.61,0.63,0.1,0.41,0.8
Genus,Demosthenesvirus,2,5.2,5.2,0.0,5.2,5.2,0.55,0.55,0.0,0.55,0.55
Genus,Getseptimavirus,4,5.49,5.66,0.83,3.74,6.32,0.61,0.58,0.1,0.5,0.81
Genus,Audreyjarvisvirus_1,4,9.13,9.08,0.36,8.6,9.64,0.52,0.52,0.03,0.46,0.57
Genus,Audreyjarvisvirus_2,2,7.68,7.68,0.0,7.68,7.68,0.64,0.64,0.0,0.64,0.64
Genus,Alexandravirus,14,12.53,12.77,0.77,9.33,13.56,0.53,0.52,0.05,0.44,0.72
Genus,Salmondvirus,2,8.12,8.12,0.0,8.12,8.12,0.69,0.69,0.0,0.69,0.69
Genus,Rivsvirus,2,10.72,10.72,0.0,10.72,10.72,0.51,0.51,0.0,0.51,0.51
Genus,Baileybluvirus,2,6.56,6.56,0.0,6.56,6.56,0.31,0.31,0.0,0.31,0.31
Genus,Lastavirus,2,5.0,5.0,0.0,5.0,5.0,0.5,0.5,0.0,0.5,0.5
Genus,Pavtokvirus,2,4.0,4.0,0.0,4.0,4.0,0.65,0.65,0.0,0.65,0.65
Genus,Gervaisevirus,3,6.06,6.16,0.75,5.1,6.93,0.62,0.62,0.02,0.6,0.65
Genus,Cimandefvirus,5,5.5,5.48,0.57,4.58,6.24,0.57,0.56,0.06,0.49,0.67
Genus,Lessievirus_1,3,5.28,5.2,0.28,5.0,5.66,0.56,0.58,0.03,0.52,0.58
Genus,Marthavirus_1,4,5.58,5.48,0.6,4.58,6.56,0.57,0.57,0.08,0.44,0.7
Genus,Marthavirus_2,4,4.48,4.36,0.5,3.74,5.29,0.71,0.72,0.06,0.61,0.77
Genus,Klausavirus_1,5,6.85,6.82,0.48,6.08,7.75,0.53,0.52,0.05,0.45,0.61
Genus,Aguilavirus,2,4.47,4.47,0.0,4.47,4.47,0.71,0.71,0.0,0.71,0.71
Genus,Lambdavirus_1,4,5.13,5.1,0.17,4.9,5.39,0.64,0.65,0.04,0.58,0.7
Genus,Jouyvirus_1,5,5.55,5.7,0.74,4.0,6.56,0.61,0.6,0.07,0.49,0.74
Genus,Coventryvirus,7,5.38,5.39,0.48,4.47,6.24,0.6,0.6,0.05,0.52,0.69
Genus,Rockefellervirus_1,3,5.12,5.29,0.66,4.24,5.83,0.62,0.57,0.08,0.56,0.73
Genus,Triavirus_1,17,6.06,6.08,0.57,4.12,7.28,0.54,0.54,0.06,0.39,0.78
Genus,Triavirus_3,2,6.08,6.08,0.0,6.08,6.08,0.49,0.49,0.0,0.49,0.49
Genus,Triavirus_2,3,6.2,6.48,0.51,5.48,6.63,0.53,0.51,0.04,0.49,0.59
Genus,Emalynvirus,4,5.18,5.1,0.37,4.8,5.92,0.58,0.59,0.05,0.48,0.63
Genus,Ponsvirus,7,5.24,5.29,0.33,4.8,5.92,0.63,0.64,0.03,0.53,0.68
Genus,Mapvirus,2,5.39,5.39,0.0,5.39,5.39,0.5,0.5,0.0,0.5,0.5
Genus,Paclarkvirus_1,11,4.34,4.36,0.43,3.46,5.39,0.64,0.65,0.06,0.52,0.77
Genus,Richievirus,4,6.84,6.86,0.7,5.83,7.87,0.55,0.57,0.06,0.47,0.63
Genus,Sargevirus,2,5.83,5.83,0.0,5.83,5.83,0.52,0.52,0.0,0.52,0.52
Genus,Kumottavirus,2,4.24,4.24,0.0,4.24,4.24,0.69,0.69,0.0,0.69,0.69
Genus,Sircambvirus,12,7.38,7.62,0.75,5.66,8.54,0.27,0.25,0.08,0.14,0.51
Genus,Saphexavirus_1,4,6.28,6.2,0.44,5.57,6.86,0.55,0.55,0.05,0.47,0.63
Genus,Homburgvirus,5,6.56,6.52,0.72,5.39,7.62,0.61,0.63,0.08,0.5,0.72
Genus,Carnodivirus,2,3.74,3.74,0.0,3.74,3.74,0.76,0.76,0.0,0.76,0.76
Genus,Terapinvirus,4,6.44,6.44,0.6,5.39,7.21,0.37,0.36,0.07,0.3,0.51
Genus,Lambovirus,5,5.82,5.83,0.28,5.39,6.24,0.62,0.62,0.03,0.57,0.67
Genus,Attisvirus_1,4,4.72,4.58,0.44,4.12,5.39,0.71,0.74,0.05,0.62,0.78
Genus,Attisvirus_2,3,6.06,6.0,0.81,5.1,7.07,0.57,0.57,0.07,0.48,0.65
Genus,Lubbockvirus,2,7.07,7.07,0.0,7.07,7.07,0.41,0.41,0.0,0.41,0.41
Genus,Yongloolinvirus_1,3,6.26,6.08,0.32,6.0,6.71,0.58,0.58,0.01,0.56,0.59
Genus,Colneyvirus_2,2,6.4,6.4,0.0,6.4,6.4,0.55,0.55,0.0,0.55,0.55
Genus,Colneyvirus_1,2,6.4,6.4,0.0,6.4,6.4,0.52,0.52,0.0,0.52,0.52
Genus,Obolenskvirus_1,3,6.05,6.0,0.27,5.74,6.4,0.62,0.63,0.02,0.6,0.65
Genus,Obolenskvirus_2,2,5.39,5.39,0.0,5.39,5.39,0.67,0.67,0.0,0.67,0.67
Genus,Kunmingvirus,2,6.56,6.56,0.0,6.56,6.56,0.52,0.52,0.0,0.52,0.52
Genus,Scappvirus,2,5.83,5.83,0.0,5.83,5.83,0.4,0.4,0.0,0.4,0.4
Genus,Dhillonvirus,7,5.12,5.1,0.52,4.0,6.4,0.59,0.59,0.06,0.45,0.72
Genus,Barnyardvirus,5,6.3,6.36,0.5,5.39,6.86,0.37,0.36,0.07,0.28,0.5
Genus,Fowlmouthvirus,2,6.93,6.93,0.0,6.93,6.93,0.39,0.39,0.0,0.39,0.39
Genus,Papyrusvirus,2,5.0,5.0,0.0,5.0,5.0,0.66,0.66,0.0,0.66,0.66
Genus,Lomovskayavirus,5,4.57,4.47,0.4,4.12,5.1,0.6,0.6,0.05,0.53,0.67
Genus,Dubuvirus,2,5.0,5.0,0.0,5.0,5.0,0.44,0.44,0.0,0.44,0.44
Genus,Abbeymikolonvirus,2,5.29,5.29,0.0,5.29,5.29,0.44,0.44,0.0,0.44,0.44
Genus,Vhmlvirus_1,2,4.36,4.36,0.0,4.36,4.36,0.67,0.67,0.0,0.67,0.67
Genus,Hapunavirus,2,5.0,5.0,0.0,5.0,5.0,0.47,0.47,0.0,0.47,0.47
Genus,Lagaffevirus,3,7.63,7.42,0.68,6.93,8.54,0.28,0.29,0.04,0.23,0.33
Genus,Fattrevirus,3,5.94,5.74,0.27,5.74,6.32,0.41,0.4,0.03,0.38,0.45
Genus,Behunavirus,2,4.69,4.69,0.0,4.69,4.69,0.59,0.59,0.0,0.59,0.59
Genus,Junavirus,3,4.65,4.8,0.59,3.87,5.29,0.69,0.71,0.05,0.63,0.74
Genus,Oneupvirus,2,8.37,8.37,0.0,8.37,8.37,0.49,0.49,0.0,0.49,0.49
Genus,Smoothievirus,3,7.43,6.93,0.87,6.71,8.66,0.66,0.71,0.08,0.55,0.71
Genus,Mollymurvirus,2,7.48,7.48,0.0,7.48,7.48,0.51,0.51,0.0,0.51,0.51
Genus,Vividuovirus,19,6.94,6.93,0.75,4.47,8.6,0.53,0.53,0.08,0.34,0.77
Genus,Kroosvirus_1,7,5.54,5.48,0.7,3.87,6.63,0.66,0.66,0.06,0.56,0.81
Genus,Zitchvirus,3,5.86,5.92,0.6,5.1,6.56,0.57,0.55,0.08,0.49,0.67
Genus,Dexdertvirus,3,5.41,5.57,0.22,5.1,5.57,0.62,0.62,0.01,0.62,0.63
Genus,Leonardvirus,4,6.22,6.28,0.57,5.29,6.86,0.56,0.54,0.06,0.49,0.66
Genus,Wizardvirus_1,18,6.45,6.4,0.69,4.8,8.12,0.61,0.61,0.07,0.43,0.77
Genus,Coralvirus,3,5.31,5.74,0.67,4.36,5.83,0.58,0.53,0.08,0.52,0.7
Genus,Galaxyvirus,3,4.66,5.1,0.97,3.32,5.57,0.66,0.61,0.12,0.54,0.82
Genus,Burrovirus_1,2,4.9,4.9,0.0,4.9,4.9,0.5,0.5,0.0,0.5,0.5
Genus,Camtrevirus_1,2,5.29,5.29,0.0,5.29,5.29,0.53,0.53,0.0,0.53,0.53
Genus,Hubeivirus,3,6.24,6.4,0.64,5.39,6.93,0.43,0.37,0.09,0.36,0.55
Genus,Anatolevirus,2,4.8,4.8,0.0,4.8,4.8,0.59,0.59,0.0,0.59,0.59
Genus,Doucettevirus_1,3,5.35,5.29,0.31,5.0,5.74,0.57,0.58,0.03,0.52,0.59
Genus,Waukeshavirus,4,6.5,6.4,0.54,5.83,7.42,0.41,0.42,0.07,0.3,0.5
Genus,Lwoffvirus,2,3.74,3.74,0.0,3.74,3.74,0.7,0.7,0.0,0.7,0.7
Genus,Lederbergvirus,6,7.13,7.07,0.64,6.08,8.37,0.29,0.28,0.07,0.19,0.42
Genus,Gustavvirus,6,6.12,6.32,0.79,4.47,7.07,0.33,0.28,0.1,0.21,0.5
Genus,Gimaduovirus,3,9.23,9.17,0.4,8.77,9.75,0.39,0.37,0.07,0.32,0.48
Genus,Godonkavirus,2,7.75,7.75,0.0,7.75,7.75,0.76,0.76,0.0,0.76,0.76
Genus,Pbunavirus,35,5.5,5.48,0.61,3.32,7.28,0.7,0.7,0.06,0.53,0.89
Genus,Wifcevirus,4,6.07,6.16,0.61,4.9,6.78,0.67,0.67,0.04,0.61,0.74
Genus,Carpasinavirus,2,4.58,4.58,0.0,4.58,4.58,0.7,0.7,0.0,0.7,0.7
Genus,Myosmarvirus,2,5.66,5.66,0.0,5.66,5.66,0.62,0.62,0.0,0.62,0.62
Genus,Kylevirus,2,6.78,6.78,0.0,6.78,6.78,0.41,0.41,0.0,0.41,0.41
Genus,Trigintaduovirus,6,7.15,7.21,0.56,5.48,7.81,0.29,0.3,0.09,0.17,0.54
Genus,Menderavirus,4,10.29,10.34,0.63,9.33,11.14,0.52,0.5,0.07,0.43,0.62
Genus,Enhodamvirus,3,4.39,4.36,0.14,4.24,4.58,0.55,0.54,0.03,0.53,0.59
Genus,Chidieberevirus,2,6.08,6.08,0.0,6.08,6.08,0.58,0.58,0.0,0.58,0.58
Genus,Sarumanvirus,2,8.94,8.94,0.0,8.94,8.94,0.61,0.61,0.0,0.61,0.61
Genus,Nonanavirus,2,5.83,5.83,0.0,5.83,5.83,0.52,0.52,0.0,0.52,0.52
Genus,Dibbivirus,3,5.35,5.29,0.23,5.1,5.66,0.62,0.64,0.03,0.58,0.64
Genus,Uetakevirus_1,2,3.61,3.61,0.0,3.61,3.61,0.68,0.68,0.0,0.68,0.68
Genus,Chenonavirus,2,7.48,7.48,0.0,7.48,7.48,0.42,0.42,0.0,0.42,0.42
Genus,Kryptosalinivirus,2,3.61,3.61,0.0,3.61,3.61,0.68,0.68,0.0,0.68,0.68
Genus,Kairosalinivirus,2,4.69,4.69,0.0,4.69,4.69,0.5,0.5,0.0,0.5,0.5
Genus,Northamptonvirus,2,4.9,4.9,0.0,4.9,4.9,0.66,0.66,0.0,0.66,0.66
Genus,Ruthyvirus,2,6.08,6.08,0.0,6.08,6.08,0.55,0.55,0.0,0.55,0.55
Genus,Squashvirus,2,5.39,5.39,0.0,5.39,5.39,0.51,0.51,0.0,0.51,0.51
Genus,Silentrexvirus,2,7.14,7.14,0.0,7.14,7.14,0.22,0.22,0.0,0.22,0.22
Genus,Sfunavirus,3,6.73,6.78,0.13,6.56,6.86,0.37,0.33,0.05,0.33,0.44
Genus,Iaduovirus,3,6.87,7.07,0.45,6.24,7.28,0.24,0.23,0.04,0.19,0.29
Genus,Svunavirus,2,3.74,3.74,0.0,3.74,3.74,0.68,0.68,0.0,0.68,0.68
Genus,Amigovirus,2,4.12,4.12,0.0,4.12,4.12,0.67,0.67,0.0,0.67,0.67
Genus,Cimpunavirus,2,5.66,5.66,0.0,5.66,5.66,0.33,0.33,0.0,0.33,0.33
Genus,Fibralongavirus,2,4.12,4.12,0.0,4.12,4.12,0.65,0.65,0.0,0.65,0.65
Genus,Mohonavirus,3,10.2,10.68,0.77,9.11,10.82,0.27,0.26,0.04,0.22,0.33
Genus,Trinavirus,2,11.05,11.05,0.0,11.05,11.05,0.29,0.29,0.0,0.29,0.29
Genus,Goodmanvirus,2,6.93,6.93,0.0,6.93,6.93,0.33,0.33,0.0,0.33,0.33
Genus,Jarrellvirus,2,6.0,6.0,0.0,6.0,6.0,0.31,0.31,0.0,0.31,0.31
Genus,Kamchatkavirus,2,8.0,8.0,0.0,8.0,8.0,0.19,0.19,0.0,0.19,0.19
Genus,Rauchvirus,2,6.08,6.08,0.0,6.08,6.08,0.27,0.27,0.0,0.27,0.27
Genus,Britbratvirus,2,8.37,8.37,0.0,8.37,8.37,0.24,0.24,0.0,0.24,0.24
Genus,Mudcatvirus,12,6.21,6.24,0.55,4.47,7.21,0.6,0.6,0.06,0.49,0.79
Genus,Rimavirus,2,4.47,4.47,0.0,4.47,4.47,0.57,0.57,0.0,0.57,0.57
Genus,Gordonvirus,2,5.2,5.2,0.0,5.2,5.2,0.57,0.57,0.0,0.57,0.57
Genus,Bingvirus,2,5.0,5.0,0.0,5.0,5.0,0.51,0.51,0.0,0.51,0.51
Genus,Fremauxvirus,2,3.61,3.61,0.0,3.61,3.61,0.68,0.68,0.0,0.68,0.68
Genus,Nevevirus,4,5.19,5.2,0.18,4.9,5.48,0.6,0.6,0.02,0.55,0.62
Genus,Kungbxnavirus,2,10.77,10.77,0.0,10.77,10.77,0.31,0.31,0.0,0.31,0.31
Genus,Yanchengvirus,2,6.78,6.78,0.0,6.78,6.78,0.22,0.22,0.0,0.22,0.22
Genus,Stanholtvirus,3,5.66,5.66,0.07,5.57,5.74,0.51,0.49,0.02,0.49,0.54
Genus,Pahexavirus,57,3.57,3.61,0.55,0.0,5.0,0.74,0.74,0.07,0.53,1.0
Genus,Skunavirus_2,26,5.6,5.66,0.87,3.0,7.68,0.58,0.57,0.09,0.39,0.84
Genus,Skunavirus_1,53,5.39,5.39,0.57,2.24,6.93,0.56,0.56,0.06,0.41,0.9
Genus,Skunavirus_3,11,5.6,5.48,0.8,4.12,7.35,0.56,0.55,0.06,0.43,0.72
Genus,Skunavirus_4,3,5.08,4.9,0.42,4.69,5.66,0.55,0.57,0.04,0.49,0.59
Genus,Saclayvirus,3,7.5,7.62,0.66,6.63,8.25,0.58,0.57,0.07,0.5,0.68
Genus,Murrayvirus,4,4.9,4.95,0.34,4.47,5.39,0.52,0.52,0.04,0.46,0.57
Genus,Sendosyvirus,2,3.74,3.74,0.0,3.74,3.74,0.66,0.66,0.0,0.66,0.66
Genus,Pleetrevirus,2,2.65,2.65,0.0,2.65,2.65,0.87,0.87,0.0,0.87,0.87
Genus,Colunavirus,3,5.09,5.2,0.29,4.69,5.39,0.56,0.56,0.06,0.48,0.64
Genus,Coetzeevirus,3,4.99,5.66,1.56,2.83,6.48,0.64,0.58,0.1,0.55,0.77
Genus,Campanilevirus,3,9.79,9.85,0.27,9.43,10.1,0.34,0.34,0.0,0.34,0.35
Genus,Harrekavirus,4,7.75,7.68,0.28,7.48,8.31,0.24,0.24,0.07,0.15,0.34
Genus,Brussowvirus_3,2,5.57,5.57,0.0,5.57,5.57,0.51,0.51,0.0,0.51,0.51
Genus,Brussowvirus_2,11,5.18,5.29,0.73,2.65,6.56,0.55,0.55,0.09,0.39,0.85
Genus,Brussowvirus_1,17,4.62,4.69,0.62,2.83,5.74,0.59,0.58,0.07,0.47,0.82
Genus,Vansinderenvirus_1,8,4.27,4.36,0.62,2.65,5.66,0.65,0.65,0.08,0.46,0.83
Genus,Vansinderenvirus_2,2,5.2,5.2,0.0,5.2,5.2,0.5,0.5,0.0,0.5,0.5
Genus,Piorkowskivirus_1,6,4.14,4.36,0.89,2.65,5.57,0.64,0.61,0.12,0.44,0.84
Genus,Moineauvirus_2,33,4.7,4.69,0.59,1.73,6.48,0.6,0.6,0.07,0.41,0.93
Genus,Moineauvirus_1,47,4.16,4.12,0.66,2.0,6.16,0.65,0.65,0.08,0.41,0.93
Genus,Senitvirus,3,6.53,6.48,0.13,6.4,6.71,0.17,0.16,0.03,0.14,0.2
Genus,Dpdavirus,6,7.53,6.86,1.07,6.32,9.38,0.15,0.12,0.06,0.06,0.25
Genus,Lonfivirus,3,5.65,5.74,0.19,5.39,5.83,0.16,0.17,0.02,0.14,0.18
Genus,Holosalinivirus,2,3.16,3.16,0.0,3.16,3.16,0.6,0.6,0.0,0.6,0.6
Genus,Wroclawvirus,2,20.27,20.27,0.0,20.27,20.27,0.23,0.23,0.0,0.23,0.23
Genus,Asteriusvirus,2,10.2,10.2,0.0,10.2,10.2,0.69,0.69,0.0,0.69,0.69
Genus,Alcyoneusvirus,2,10.77,10.77,0.0,10.77,10.77,0.64,0.64,0.0,0.64,0.64
Genus,Eneladusvirus,4,15.71,15.89,1.2,13.49,17.06,0.53,0.53,0.03,0.5,0.57
Genus,Krakvirus,2,4.69,4.69,0.0,4.69,4.69,0.41,0.41,0.0,0.41,0.41
Genus,Nohivirus,2,4.0,4.0,0.0,4.0,4.0,0.58,0.58,0.0,0.58,0.58
Genus,Ampunavirus,2,4.36,4.36,0.0,4.36,4.36,0.54,0.54,0.0,0.54,0.54
Genus,Aqualcavirus,2,5.1,5.1,0.0,5.1,5.1,0.39,0.39,0.0,0.39,0.39
Genus,Risjevirus,2,4.24,4.24,0.0,4.24,4.24,0.53,0.53,0.0,0.53,0.53
Genus,Higashivirus,2,4.0,4.0,0.0,4.0,4.0,0.57,0.57,0.0,0.57,0.57
Genus,Pradovirus,5,4.37,4.36,0.29,3.74,4.8,0.59,0.58,0.04,0.53,0.67
Genus,Sukuvirus,2,4.69,4.69,0.0,4.69,4.69,0.5,0.5,0.0,0.5,0.5
Genus,Jiaoyazivirus,2,5.74,5.74,0.0,5.74,5.74,0.3,0.3,0.0,0.3,0.3
Genus,Chosvirus,3,5.21,5.39,0.38,4.69,5.57,0.39,0.39,0.03,0.35,0.44
Genus,Foussvirus,2,4.58,4.58,0.0,4.58,4.58,0.48,0.48,0.0,0.48,0.48
Genus,Pelagivirus,2,5.2,5.2,0.0,5.2,5.2,0.52,0.52,0.0,0.52,0.52
Genus,Gyeongsanvirus,2,3.46,3.46,0.0,3.46,3.46,0.66,0.66,0.0,0.66,0.66
Genus,Pairvirus,2,5.66,5.66,0.0,5.66,5.66,0.32,0.32,0.0,0.32,0.32
Genus,Lavrentievavirus,3,4.65,5.0,0.64,3.74,5.2,0.61,0.58,0.09,0.53,0.73
Genus,Yonseivirus,3,5.28,5.48,0.27,4.9,5.48,0.61,0.58,0.04,0.58,0.67
Genus,Gwanakrovirus,2,6.56,6.56,0.0,6.56,6.56,0.43,0.43,0.0,0.43,0.43
Genus,Cenphatecvirus,2,5.39,5.39,0.0,5.39,5.39,0.52,0.52,0.0,0.52,0.52
Genus,Ahduovirus,2,5.92,5.92,0.0,5.92,5.92,0.49,0.49,0.0,0.49,0.49
Genus,Chivirus_1,15,5.31,5.2,0.63,4.0,6.71,0.64,0.65,0.08,0.46,0.79
Genus,Redjacvirus,2,4.12,4.12,0.0,4.12,4.12,0.72,0.72,0.0,0.72,0.72
Genus,Enchivirus,2,6.48,6.48,0.0,6.48,6.48,0.45,0.45,0.0,0.45,0.45
Genus,Chivirus_2,2,6.78,6.78,0.0,6.78,6.78,0.47,0.47,0.0,0.47,0.47
Genus,Sharonstreetvirus,3,4.89,5.0,0.31,4.47,5.2,0.59,0.58,0.06,0.53,0.66
Genus,Newforgelanevirus,2,6.16,6.16,0.0,6.16,6.16,0.39,0.39,0.0,0.39,0.39
Genus,Salvovirus,3,5.02,5.1,0.41,4.47,5.48,0.59,0.59,0.05,0.54,0.66
Genus,Broinstvirus,4,6.67,6.56,0.43,6.24,7.55,0.34,0.34,0.04,0.26,0.39
Genus,Phobosvirus,2,3.87,3.87,0.0,3.87,3.87,0.69,0.69,0.0,0.69,0.69
Genus,Moabitevirus,2,8.6,8.6,0.0,8.6,8.6,0.56,0.56,0.0,0.56,0.56
Genus,Siatvirus,2,9.38,9.38,0.0,9.38,9.38,0.49,0.49,0.0,0.49,0.49
Genus,Ludhianavirus,3,10.16,10.34,0.84,9.06,11.09,0.53,0.52,0.08,0.44,0.63
Genus,Ferozepurvirus,2,10.86,10.86,0.0,10.86,10.86,0.51,0.51,0.0,0.51,0.51
Genus,Nimduovirus,3,10.48,10.49,0.31,10.1,10.86,0.43,0.44,0.02,0.41,0.45
Genus,Phikzvirus,3,11.08,10.72,0.72,10.44,12.08,0.54,0.56,0.05,0.46,0.58
Genus,Tepukevirus,6,12.25,12.17,0.78,11.22,13.67,0.36,0.35,0.03,0.3,0.4
Genus,Erskinevirus,6,10.42,10.3,0.66,9.54,11.66,0.41,0.43,0.05,0.32,0.46
Genus,Chiangmaivirus,2,8.19,8.19,0.0,8.19,8.19,0.55,0.55,0.0,0.55,0.55
Genus,Agricanvirus,6,10.33,10.05,1.36,8.06,12.65,0.66,0.7,0.1,0.48,0.79
Genus,Shenzhenvirus,2,4.36,4.36,0.0,4.36,4.36,0.69,0.69,0.0,0.69,0.69
Genus,Pogseptimavirus,2,6.63,6.63,0.0,6.63,6.63,0.59,0.59,0.0,0.59,0.59
Genus,Hacavirus,4,10.74,11.11,1.09,8.54,11.79,0.17,0.14,0.11,0.09,0.41
Genus,Becedseptimavirus,2,10.2,10.2,0.0,10.2,10.2,0.19,0.19,0.0,0.19,0.19
Genus,Fukuivirus,2,6.48,6.48,0.0,6.48,6.48,0.6,0.6,0.0,0.6,0.6
Genus,Unahavirus,4,4.55,4.42,0.38,4.0,5.1,0.61,0.63,0.07,0.52,0.71
Genus,Ingelinevirus,2,5.48,5.48,0.0,5.48,5.48,0.24,0.24,0.0,0.24,0.24
Genus,Kukulkanvirus,2,5.1,5.1,0.0,5.1,5.1,0.59,0.59,0.0,0.59,0.59
Genus,Freyavirus,2,4.69,4.69,0.0,4.69,4.69,0.53,0.53,0.0,0.53,0.53
